Customer_ID,Churn_Probability,Predicted_LTV,Composite_Risk_Score,Segment
CUST07173,0.0,4590.87,0.1714,Promising
CUST08236,0.0,4157.13,0.1714,Promising
CUST07089,0.0,3370.75,0.1713,Promising
CUST05472,0.0,3624.22,0.1713,Promising
CUST01204,0.0,3292.26,0.1713,Promising
CUST09571,0.0,4973.02,0.1713,At-Risk VIP
CUST08685,0.0,3447.41,0.1713,Promising
CUST03829,0.0001,554.46,0.1713,Hibernating
CUST09378,0.0,4042.43,0.1712,Promising
CUST00911,0.0,4509.92,0.1712,Promising
CUST08897,0.0,3175.83,0.1712,Promising
CUST04865,0.0,3332.6,0.1712,Promising
CUST09383,0.0,4083.01,0.1712,Promising
CUST04960,0.0,824.47,0.1712,Hibernating
CUST07631,0.0,4210.23,0.1712,Promising
CUST03736,0.0,4517.86,0.1712,Promising
CUST01377,0.0,4179.57,0.1711,Promising
CUST01628,0.0,3626.75,0.1711,Promising
CUST06292,0.0,2965.08,0.1711,Promising
CUST00390,0.0001,598.85,0.1711,Hibernating
CUST07558,0.0,4338.2,0.1711,Promising
CUST01166,0.0,941.44,0.1711,Promising
CUST09911,0.0,4296.16,0.171,Promising
CUST00928,0.0,4296.1,0.171,Promising
CUST06745,0.0,4343.79,0.171,Promising
CUST07770,0.0,832.01,0.171,Hibernating
CUST09430,0.0001,873.92,0.171,Promising
CUST00757,0.0,808.67,0.1709,Hibernating
CUST00328,0.0,913.82,0.1709,Promising
CUST02424,0.0,3317.87,0.1709,Promising
CUST06662,0.0,3949.09,0.1709,Promising
CUST00905,0.0,3020.25,0.1708,Promising
CUST08906,0.0001,786.04,0.1708,Hibernating
CUST04259,0.0,4541.37,0.1708,Promising
CUST01163,0.0,4479.01,0.1708,Promising
CUST09700,0.0,857.25,0.1708,Promising
CUST01812,0.0,805.98,0.1708,Hibernating
CUST07750,0.0,659.2,0.1708,Hibernating
CUST07171,0.0,4181.96,0.1707,Promising
CUST09566,0.0,3129.96,0.1707,Promising
CUST01565,0.0,881.6,0.1707,Promising
CUST06079,0.0,4232.35,0.1707,Promising
CUST08593,0.0,4658.12,0.1707,Promising
CUST03293,0.0,3949.71,0.1706,Promising
CUST08342,0.0,3865.79,0.1706,Promising
CUST00858,0.0,4082.76,0.1706,Promising
CUST00818,0.0,3613.98,0.1706,Promising
CUST00283,0.0,4665.67,0.1706,At-Risk VIP
CUST03964,0.0,4166.6,0.1705,Promising
CUST07658,0.0,866.69,0.1705,Promising
CUST09200,0.0,4276.44,0.1705,Promising
CUST08018,0.0,868.04,0.1704,Promising
CUST06255,0.0,3201.46,0.1704,Promising
CUST06959,0.0,520.52,0.1704,Hibernating
CUST06061,0.0,3723.69,0.1703,Promising
CUST06440,0.0,4193.72,0.1703,Promising
CUST00120,0.0,3541.83,0.1703,Promising
CUST09526,0.0,4410.08,0.1703,Promising
CUST05124,0.0,4285.9,0.1703,Promising
CUST09100,0.0001,4953.64,0.1703,At-Risk VIP
CUST03820,0.0,3320.56,0.1703,Promising
CUST03189,0.0001,620.53,0.1703,Hibernating
CUST01250,0.0,753.46,0.1703,Hibernating
CUST02590,0.0,933.87,0.1702,Promising
CUST02656,0.0,2614.12,0.1702,Promising
CUST01901,0.0,2985.81,0.1702,Promising
CUST03482,0.0,3402.44,0.1702,Promising
CUST07886,0.0,954.68,0.1701,Promising
CUST06784,0.0,3794.86,0.1701,Promising
CUST06970,0.0,4255.49,0.1701,Promising
CUST01920,0.0,3683.65,0.1701,Promising
CUST06364,0.0,4223.72,0.1701,Promising
CUST07126,0.0,4353.87,0.1701,Promising
CUST05196,0.0001,789.92,0.1701,Hibernating
CUST03901,0.0,4300.26,0.1701,Promising
CUST08418,0.0,4647.52,0.17,Promising
CUST02849,0.0,3785.15,0.17,Promising
CUST09294,0.0,3573.31,0.1699,Promising
CUST04675,0.0,3492.18,0.1699,Promising
CUST04291,0.0,4115.73,0.1699,Promising
CUST03002,0.0,604.84,0.1699,Hibernating
CUST07062,0.0,4079.65,0.1698,Promising
CUST04501,0.0,3564.96,0.1698,Promising
CUST04380,0.0,2940.97,0.1698,Promising
CUST08498,0.0,4909.24,0.1697,At-Risk VIP
CUST00277,0.0,948.22,0.1697,Promising
CUST02561,0.0,665.52,0.1697,Hibernating
CUST06209,0.0,3690.15,0.1697,Promising
CUST07162,0.0,4058.73,0.1697,Promising
CUST01580,0.0,4258.24,0.1697,Promising
CUST01142,0.0,4053.23,0.1697,Promising
CUST04749,0.0,4383.73,0.1697,Promising
CUST08870,0.0,4438.07,0.1697,Promising
CUST07270,0.0,2871.19,0.1697,Promising
CUST04989,0.0,682.11,0.1696,Hibernating
CUST00037,0.0,3896.68,0.1696,Promising
CUST08727,0.0,4352.15,0.1696,Promising
CUST05409,0.0,4321.43,0.1696,Promising
CUST09506,0.0,4265.26,0.1696,Promising
CUST04012,0.0,3217.59,0.1696,Promising
CUST05552,0.0,4577.87,0.1695,Promising
CUST01878,0.0,4570.45,0.1695,Promising
CUST08338,0.0,4388.99,0.1695,Promising
CUST00363,0.0,4300.87,0.1695,Promising
CUST03278,0.0,2807.71,0.1694,Promising
CUST03647,0.0,3973.53,0.1694,Promising
CUST01733,0.0,4720.4,0.1694,At-Risk VIP
CUST03146,0.0,4131.46,0.1693,Promising
CUST00827,0.0,2992.88,0.1692,Promising
CUST06046,0.0,780.7,0.1692,Hibernating
CUST06133,0.0,3689.06,0.1692,Promising
CUST07469,0.0001,748.98,0.1692,Hibernating
CUST02574,0.0,4200.56,0.1692,Promising
CUST02450,0.0,3525.84,0.1692,Promising
CUST09450,0.0,3940.6,0.1692,Promising
CUST07509,0.0,502.54,0.1692,Hibernating
CUST05522,0.0,4376.97,0.1691,Promising
CUST03454,0.0,2734.51,0.1691,Promising
CUST00966,0.0,4398.88,0.1691,Promising
CUST08787,0.0,4614.77,0.1691,Promising
CUST06679,0.0,3677.53,0.1691,Promising
CUST08120,0.0,3896.82,0.1691,Promising
CUST02487,0.0,4216.63,0.169,Promising
CUST06131,0.0,4118.09,0.169,Promising
CUST06434,0.0001,3666.52,0.169,Promising
CUST00064,0.0,4336.3,0.169,Promising
CUST05280,0.0,4279.49,0.169,Promising
CUST09626,0.0,4104.22,0.1689,Promising
CUST06975,0.0,4002.59,0.1689,Promising
CUST06322,0.0,4059.85,0.1688,Promising
CUST06758,0.0,4290.84,0.1688,Promising
CUST06788,0.0,648.6,0.1688,Hibernating
CUST05323,0.0,3871.95,0.1688,Promising
CUST02264,0.0,4220.07,0.1688,Promising
CUST02122,0.0,4157.58,0.1688,Promising
CUST05104,0.0,3434.06,0.1688,Promising
CUST01331,0.0,4170.23,0.1687,Promising
CUST00232,0.0,3131.35,0.1687,Promising
CUST04260,0.0,4146.77,0.1687,Promising
CUST07832,0.0,3909.03,0.1686,Promising
CUST07979,0.0,716.29,0.1686,Hibernating
CUST08626,0.0,844.57,0.1686,Hibernating
CUST07617,0.0,3818.11,0.1686,Promising
CUST00846,0.0,3335.59,0.1685,Promising
CUST01660,0.0,3064.23,0.1685,Promising
CUST03313,0.0,818.29,0.1685,Hibernating
CUST08993,0.0,3941.62,0.1685,Promising
CUST06357,0.0,4499.05,0.1685,Promising
CUST02347,0.0,626.18,0.1684,Hibernating
CUST01094,0.0,4158.22,0.1683,Promising
CUST04149,0.0001,644.25,0.1683,Hibernating
CUST04437,0.0,3730.96,0.1683,Promising
CUST09330,0.0,800.36,0.1683,Hibernating
CUST05759,0.0,4431.85,0.1683,Promising
CUST09831,0.0,4153.66,0.1683,Promising
CUST03905,0.0,813.38,0.1682,Hibernating
CUST03695,0.0,4346.65,0.1682,Promising
CUST01530,0.0,4215.3,0.1682,Promising
CUST05185,0.0001,669.33,0.1682,Hibernating
CUST04177,0.0,4561.94,0.1682,Promising
CUST01641,0.0,3832.52,0.1682,Promising
CUST08031,0.0,4160.48,0.1681,Promising
CUST05337,0.0,3257.88,0.1681,Promising
CUST01348,0.0,4195.81,0.1681,Promising
CUST03848,0.0,3604.9,0.1681,Promising
CUST07218,0.0,814.52,0.1681,Hibernating
CUST08151,0.0,4026.65,0.1681,Promising
CUST08290,0.0,2539.48,0.1681,Promising
CUST00424,0.0,3707.5,0.168,Promising
CUST06219,0.0,4104.79,0.168,Promising
CUST04384,0.0,4595.66,0.1679,Promising
CUST07649,0.0,4434.11,0.1679,Promising
CUST04838,0.0,4389.18,0.1679,Promising
CUST04319,0.0,3679.25,0.1678,Promising
CUST08376,0.0,2893.46,0.1678,Promising
CUST04944,0.0,4137.87,0.1678,Promising
CUST07158,0.0,3844.01,0.1677,Promising
CUST08976,0.0,3874.59,0.1676,Promising
CUST01490,0.0,3881.1,0.1676,Promising
CUST07057,0.0,766.49,0.1676,Hibernating
CUST09491,0.0,3166.75,0.1675,Promising
CUST05606,0.0,3934.67,0.1675,Promising
CUST08582,0.0,720.95,0.1674,Hibernating
CUST06345,0.0,3631.4,0.1674,Promising
CUST06708,0.0,3857.57,0.1674,Promising
CUST04483,0.0001,2762.86,0.1674,Promising
CUST06601,0.0,3646.48,0.1674,Promising
CUST09025,0.0,4171.98,0.1673,Promising
CUST02102,0.0,3631.25,0.1673,Promising
CUST09335,0.0,2629.56,0.1672,Promising
CUST09276,0.0,3673.69,0.1672,Promising
CUST03479,0.0,3553.02,0.1672,Promising
CUST06302,0.0,3950.33,0.1672,Promising
CUST04229,0.0,4308.9,0.1672,Promising
CUST00311,0.0,4015.93,0.1672,Promising
CUST04166,0.0,3675.14,0.1671,Promising
CUST09223,0.0001,3085.65,0.1671,Promising
CUST09072,0.0,690.36,0.1671,Hibernating
CUST09699,0.0,3980.28,0.1671,Promising
CUST01475,0.0,4654.17,0.1671,Promising
CUST07743,0.0,799.74,0.1671,Hibernating
CUST07445,0.0,3818.94,0.1671,Promising
CUST04694,0.0,3252.21,0.167,Promising
CUST00004,0.0,2427.39,0.167,Promising
CUST06445,0.0,4333.36,0.167,Promising
CUST00018,0.0,4475.84,0.167,Promising
CUST09656,0.0,3182.99,0.167,Promising
CUST01886,0.0,3678.93,0.1669,Promising
CUST08780,0.0,4162.15,0.1669,Promising
CUST00167,0.0,2602.21,0.1669,Promising
CUST09872,0.0,3253.27,0.1669,Promising
CUST09949,0.0,4135.07,0.1668,Promising
CUST06667,0.0,4200.04,0.1668,Promising
CUST06857,0.0,849.23,0.1668,Promising
CUST07422,0.0,932.38,0.1668,Promising
CUST06917,0.0,3880.33,0.1668,Promising
CUST05504,0.0,3160.22,0.1668,Promising
CUST01225,0.0,4309.55,0.1668,Promising
CUST06701,0.0,4040.13,0.1667,Promising
CUST00276,0.0,3968.12,0.1667,Promising
CUST09471,0.0,4152.82,0.1667,Promising
CUST00386,0.0,893.62,0.1667,Promising
CUST09101,0.0001,4660.58,0.1667,At-Risk VIP
CUST03151,0.0,705.36,0.1666,Hibernating
CUST05687,0.0,3870.84,0.1666,Promising
CUST04112,0.0,5003.56,0.1666,At-Risk VIP
CUST01355,0.0,4457.69,0.1666,Promising
CUST08539,0.0,3842.92,0.1666,Promising
CUST06962,0.0,2316.49,0.1666,Promising
CUST02261,0.0,836.68,0.1666,Hibernating
CUST02401,0.0,4013.54,0.1666,Promising
CUST04830,0.0,4432.55,0.1666,Promising
CUST09542,0.0,3207.16,0.1665,Promising
CUST01330,0.0,4676.98,0.1664,At-Risk VIP
CUST04657,0.0001,822.63,0.1664,Hibernating
CUST00747,0.0,3545.47,0.1664,Promising
CUST03554,0.0,3716.06,0.1664,Promising
CUST02302,0.0,3835.22,0.1663,Promising
CUST00914,0.0,2898.9,0.1663,Promising
CUST08166,0.0,2909.63,0.1663,Promising
CUST05256,0.0,4071.87,0.1663,Promising
CUST01589,0.0001,4331.39,0.1662,Promising
CUST06987,0.0,4242.72,0.1662,Promising
CUST08287,0.0,4478.53,0.1662,Promising
CUST06253,0.0,3713.54,0.1662,Promising
CUST03040,0.0,3847.44,0.1662,Promising
CUST05993,0.0,3729.42,0.1661,Promising
CUST03480,0.0,3579.19,0.1661,Promising
CUST02596,0.0,729.64,0.166,Hibernating
CUST07543,0.0,4013.0,0.166,Promising
CUST09429,0.0,3199.83,0.1659,Promising
CUST02196,0.0,4080.32,0.1658,Promising
CUST02470,0.0,3339.3,0.1657,Promising
CUST05542,0.0,859.31,0.1657,Promising
CUST00395,0.0,4150.0,0.1657,Promising
CUST00444,0.0001,2471.89,0.1657,Promising
CUST02968,0.0,3645.07,0.1657,Promising
CUST08820,0.0001,2799.53,0.1657,Promising
CUST04572,0.0,463.53,0.1656,Hibernating
CUST04026,0.0,881.94,0.1656,Promising
CUST07659,0.0,4291.85,0.1656,Promising
CUST01471,0.0,4252.18,0.1655,Promising
CUST00458,0.0,4661.5,0.1655,At-Risk VIP
CUST01083,0.0,3594.54,0.1655,Promising
CUST08268,0.0,4048.83,0.1655,Promising
CUST00579,0.0,4034.12,0.1654,Promising
CUST05454,0.0,3871.75,0.1654,Promising
CUST08656,0.0,3927.55,0.1654,Promising
CUST00085,0.0,3670.18,0.1653,Promising
CUST08131,0.0,986.19,0.1653,Promising
CUST08783,0.0,3620.15,0.1653,Promising
CUST09582,0.0,3137.38,0.1653,Promising
CUST09190,0.0001,762.8,0.1653,Hibernating
CUST05702,0.0,3729.8,0.1653,Promising
CUST05363,0.0,3549.85,0.1652,Promising
CUST07428,0.0,2709.34,0.1652,Promising
CUST05609,0.0,4416.08,0.1652,Promising
CUST07856,0.0,3822.37,0.1652,Promising
CUST01211,0.0,4254.93,0.1652,Promising
CUST07948,0.0,608.24,0.1652,Hibernating
CUST06550,0.0,4667.22,0.1651,At-Risk VIP
CUST04045,0.0,3744.89,0.1651,Promising
CUST01192,0.0,4637.35,0.1651,Promising
CUST07125,0.0,4863.97,0.1651,At-Risk VIP
CUST07730,0.0,3743.35,0.1651,Promising
CUST06011,0.0001,737.56,0.1651,Hibernating
CUST04879,0.0,4393.46,0.1651,Promising
CUST03881,0.0,4893.8,0.1651,At-Risk VIP
CUST06671,0.0,3141.7,0.165,Promising
CUST09208,0.0001,830.75,0.1649,Hibernating
CUST06957,0.0,4542.18,0.1648,Promising
CUST06946,0.0,624.26,0.1648,Hibernating
CUST07117,0.0,524.85,0.1648,Hibernating
CUST07416,0.0,4042.45,0.1648,Promising
CUST06529,0.0001,3192.64,0.1648,Promising
CUST08837,0.0,4384.31,0.1648,Promising
CUST03340,0.0001,809.4,0.1648,Hibernating
CUST07922,0.0,723.45,0.1647,Hibernating
CUST02124,0.0,3840.38,0.1647,Promising
CUST06151,0.0,3496.21,0.1647,Promising
CUST06397,0.0,4275.11,0.1647,Promising
CUST04824,0.0,3101.23,0.1647,Promising
CUST07572,0.0,3071.02,0.1647,Promising
CUST00495,0.0,4670.23,0.1646,At-Risk VIP
CUST00358,0.0,3259.22,0.1646,Promising
CUST00148,0.0,3674.73,0.1646,Promising
CUST00342,0.0,3417.34,0.1645,Promising
CUST09623,0.0,3269.23,0.1645,Promising
CUST02181,0.0,2800.91,0.1645,Promising
CUST01746,0.0,4739.98,0.1644,At-Risk VIP
CUST04765,0.0,4648.35,0.1644,Promising
CUST06503,0.0,2943.73,0.1644,Promising
CUST02194,0.0,3431.69,0.1644,Promising
CUST08380,0.0,2972.97,0.1644,Promising
CUST00107,0.0,3816.22,0.1644,Promising
CUST00969,0.0,4229.88,0.1644,Promising
CUST08611,0.0,4457.13,0.1644,Promising
CUST00028,0.0,3256.41,0.1643,Promising
CUST04054,0.0,3616.26,0.1643,Promising
CUST06592,0.0,4039.41,0.1643,Promising
CUST08259,0.0,751.64,0.1643,Hibernating
CUST05496,0.0,4466.29,0.1643,Promising
CUST07816,0.0,2639.76,0.1643,Promising
CUST02438,0.0,3930.88,0.1643,Promising
CUST04985,0.0,4442.01,0.1643,Promising
CUST08134,0.0,4210.33,0.1643,Promising
CUST03916,0.0,3757.7,0.1642,Promising
CUST07956,0.0,2883.81,0.1641,Promising
CUST04003,0.0,902.07,0.1641,Promising
CUST07224,0.0,3569.83,0.1641,Promising
CUST00801,0.0,753.61,0.1641,Hibernating
CUST01933,0.0,4358.99,0.1641,Promising
CUST09068,0.0,3416.22,0.1641,Promising
CUST09064,0.0,3380.83,0.1641,Promising
CUST00568,0.0,3871.02,0.1641,Promising
CUST00483,0.0,4201.55,0.1641,Promising
CUST03464,0.0,4568.82,0.164,Promising
CUST06552,0.0001,4270.99,0.164,Promising
CUST00339,0.0,3172.45,0.164,Promising
CUST04704,0.0,4210.19,0.164,Promising
CUST06237,0.0,730.19,0.164,Hibernating
CUST00780,0.0001,944.21,0.1639,Promising
CUST05080,0.0,3236.25,0.1639,Promising
CUST06458,0.0,3325.03,0.1639,Promising
CUST04587,0.0,4406.63,0.1638,Promising
CUST08339,0.0,3947.63,0.1638,Promising
CUST09023,0.0,3396.37,0.1638,Promising
CUST05375,0.0,3382.7,0.1638,Promising
CUST07071,0.0,4428.28,0.1638,Promising
CUST01002,0.0,4039.79,0.1637,Promising
CUST01267,0.0,3973.85,0.1637,Promising
CUST05172,0.0,3969.85,0.1637,Promising
CUST06399,0.0,4926.2,0.1637,At-Risk VIP
CUST02793,0.0,4017.72,0.1637,Promising
CUST02453,0.0,4054.82,0.1637,Promising
CUST01026,0.0,3837.98,0.1637,Promising
CUST02368,0.0,2874.26,0.1637,Promising
CUST02899,0.0,3027.66,0.1637,Promising
CUST00404,0.0,917.59,0.1636,Promising
CUST02876,0.0,3666.76,0.1636,Promising
CUST00756,0.0,539.07,0.1636,Hibernating
CUST05297,0.0,4628.43,0.1636,Promising
CUST08721,0.0,3379.86,0.1635,Promising
CUST01633,0.0001,820.78,0.1635,Hibernating
CUST06587,0.0,4633.25,0.1635,Promising
CUST05860,0.0,3205.9,0.1635,Promising
CUST07096,0.0,3932.15,0.1635,Promising
CUST07934,0.0,4634.28,0.1634,Promising
CUST09042,0.0,5016.41,0.1634,At-Risk VIP
CUST02348,0.0001,4245.69,0.1634,Promising
CUST08549,0.0,4042.81,0.1634,Promising
CUST05466,0.0,4875.35,0.1634,At-Risk VIP
CUST08586,0.0,4450.58,0.1634,Promising
CUST03436,0.0,2805.74,0.1634,Promising
CUST09366,0.0,4312.75,0.1634,Promising
CUST04512,0.0,3093.67,0.1633,Promising
CUST00581,0.0,3733.85,0.1633,Promising
CUST06899,0.0,5317.64,0.1633,At-Risk VIP
CUST09630,0.0,3778.57,0.1633,Promising
CUST05641,0.0,3126.21,0.1633,Promising
CUST04409,0.0,3737.33,0.1632,Promising
CUST08698,0.0,3816.13,0.1632,Promising
CUST02467,0.0,3698.96,0.1632,Promising
CUST07184,0.0,814.12,0.1631,Hibernating
CUST08244,0.0,3385.14,0.1631,Promising
CUST08500,0.0,4199.93,0.1631,Promising
CUST07828,0.0,3187.39,0.1631,Promising
CUST07865,0.0,2776.84,0.1631,Promising
CUST00024,0.0001,4430.97,0.1631,Promising
CUST01043,0.0,4844.12,0.163,At-Risk VIP
CUST07038,0.0,3069.83,0.163,Promising
CUST09820,0.0,3932.27,0.163,Promising
CUST09992,0.0,3099.63,0.1629,Promising
CUST06778,0.0,4164.53,0.1629,Promising
CUST06486,0.0,3063.02,0.1629,Promising
CUST03816,0.0,4002.05,0.1629,Promising
CUST06945,0.0,4331.17,0.1629,Promising
CUST01664,0.0,2953.36,0.1629,Promising
CUST03967,0.0,4590.99,0.1628,Promising
CUST00175,0.0001,693.76,0.1628,Hibernating
CUST08879,0.0,3814.59,0.1628,Promising
CUST05059,0.0,4703.61,0.1628,At-Risk VIP
CUST06233,0.0,4329.99,0.1627,Promising
CUST02436,0.0,3774.13,0.1627,Promising
CUST07731,0.0,4497.56,0.1627,Promising
CUST08473,0.0,3062.86,0.1627,Promising
CUST08800,0.0,4389.33,0.1626,Promising
CUST02565,0.0,4611.37,0.1626,Promising
CUST01978,0.0,4055.07,0.1626,Promising
CUST02353,0.0,529.24,0.1626,Hibernating
CUST06579,0.0,3303.35,0.1626,Promising
CUST06856,0.0,2913.37,0.1626,Promising
CUST00979,0.0,3942.09,0.1626,Promising
CUST02032,0.0001,4558.21,0.1626,Promising
CUST09024,0.0,3733.22,0.1626,Promising
CUST04595,0.0,3212.1,0.1625,Promising
CUST03861,0.0001,810.73,0.1625,Hibernating
CUST04927,0.0,3434.13,0.1625,Promising
CUST05368,0.0,3677.62,0.1623,Promising
CUST09020,0.0,770.9,0.1623,Hibernating
CUST00703,0.0,3821.92,0.1623,Promising
CUST06448,0.0,3697.84,0.1623,Promising
CUST04610,0.0,3607.71,0.1623,Promising
CUST04266,0.0,3163.46,0.1622,Promising
CUST04148,0.0,4605.08,0.1622,Promising
CUST09234,0.0,3695.24,0.1622,Promising
CUST03417,0.0,4072.4,0.1622,Promising
CUST09594,0.0,4063.98,0.1622,Promising
CUST08606,0.0,4312.56,0.1621,Promising
CUST01657,0.0,4067.36,0.1621,Promising
CUST07483,0.0,3561.49,0.1621,Promising
CUST07364,0.0,775.9,0.1621,Hibernating
CUST09065,0.0,4249.16,0.1621,Promising
CUST06479,0.0,3814.89,0.162,Promising
CUST09902,0.0,5155.74,0.162,At-Risk VIP
CUST05101,0.0,4279.6,0.162,Promising
CUST08056,0.0,3605.6,0.162,Promising
CUST06416,0.0,4319.61,0.162,Promising
CUST00025,0.0,2406.81,0.1619,Promising
CUST01487,0.0,3217.72,0.1619,Promising
CUST02313,0.0,4772.84,0.1619,At-Risk VIP
CUST04324,0.0,4286.09,0.1619,Promising
CUST00942,0.0,2987.73,0.1618,Promising
CUST01499,0.0,3993.76,0.1618,Promising
CUST00485,0.0,3392.92,0.1618,Promising
CUST01451,0.0,3857.28,0.1618,Promising
CUST04630,0.0,4384.1,0.1618,Promising
CUST00031,0.0,853.68,0.1618,Promising
CUST02652,0.0,4577.46,0.1618,Promising
CUST02851,0.0,619.14,0.1618,Hibernating
CUST02407,0.0,2949.03,0.1617,Promising
CUST03267,0.0,3728.32,0.1617,Promising
CUST04218,0.0,3142.71,0.1617,Promising
CUST08987,0.0,4297.05,0.1617,Promising
CUST05179,0.0,4210.77,0.1617,Promising
CUST09112,0.0,4466.9,0.1616,Promising
CUST03063,0.0,4227.24,0.1616,Promising
CUST04571,0.0,3443.64,0.1616,Promising
CUST05645,0.0,3781.32,0.1616,Promising
CUST02835,0.0,4463.62,0.1615,Promising
CUST03748,0.0,3936.73,0.1615,Promising
CUST05455,0.0,595.09,0.1615,Hibernating
CUST01790,0.0,4065.78,0.1615,Promising
CUST07334,0.0,3903.66,0.1615,Promising
CUST03508,0.0,3645.45,0.1615,Promising
CUST02049,0.0,4729.84,0.1614,At-Risk VIP
CUST01751,0.0,4532.57,0.1614,Promising
CUST04271,0.0,925.54,0.1614,Promising
CUST05225,0.0,4164.25,0.1613,Promising
CUST03304,0.0,5270.15,0.1613,At-Risk VIP
CUST02725,0.0,4351.19,0.1613,Promising
CUST08189,0.0,4003.21,0.1613,Promising
CUST00922,0.0,4144.89,0.1613,Promising
CUST01916,0.0,948.46,0.1613,Promising
CUST09671,0.0,3035.68,0.1613,Promising
CUST02387,0.0001,4071.58,0.1613,Promising
CUST06750,0.0,3145.35,0.1613,Promising
CUST09753,0.0,3877.66,0.1612,Promising
CUST04536,0.0,4104.53,0.1612,Promising
CUST09370,0.0,4260.38,0.1612,Promising
CUST07901,0.0,2448.81,0.1611,Promising
CUST06323,0.0,3140.93,0.1611,Promising
CUST06658,0.0,3007.77,0.1611,Promising
CUST01692,0.0001,3251.93,0.1611,Promising
CUST05602,0.0,3422.45,0.1611,Promising
CUST04632,0.0,4319.25,0.1611,Promising
CUST05911,0.0,4376.76,0.161,Promising
CUST02267,0.0,4155.92,0.161,Promising
CUST07462,0.0,4908.67,0.161,At-Risk VIP
CUST03821,0.0001,3170.27,0.161,Promising
CUST00554,0.0,3540.41,0.161,Promising
CUST00234,0.0,4120.08,0.161,Promising
CUST07660,0.0,664.46,0.161,Hibernating
CUST03338,0.0001,733.74,0.1609,Hibernating
CUST02726,0.0,3530.07,0.1609,Promising
CUST05031,0.0,3872.25,0.1609,Promising
CUST01911,0.0,4751.79,0.1609,At-Risk VIP
CUST05663,0.0,725.99,0.1609,Hibernating
CUST07749,0.0,3762.73,0.1609,Promising
CUST05250,0.0,4496.51,0.1608,Promising
CUST03196,0.0,4088.71,0.1608,Promising
CUST04789,0.0,3958.66,0.1608,Promising
CUST02236,0.0,4300.28,0.1608,Promising
CUST04160,0.0,3402.23,0.1608,Promising
CUST08909,0.0,2532.07,0.1608,Promising
CUST02719,0.0001,780.2,0.1607,Hibernating
CUST01935,0.0,739.68,0.1607,Hibernating
CUST03652,0.0,4774.3,0.1607,At-Risk VIP
CUST00955,0.0,4910.51,0.1607,At-Risk VIP
CUST09352,0.0,4570.33,0.1607,Promising
CUST08566,0.0,4577.53,0.1606,Promising
CUST04932,0.0,3428.49,0.1606,Promising
CUST02386,0.0,2857.37,0.1606,Promising
CUST01129,0.0,4223.52,0.1606,Promising
CUST04213,0.0,4057.17,0.1606,Promising
CUST04264,0.0,2767.5,0.1606,Promising
CUST02938,0.0,2597.49,0.1606,Promising
CUST06848,0.0,4727.78,0.1606,At-Risk VIP
CUST00950,0.0,4272.06,0.1605,Promising
CUST08265,0.0,904.84,0.1605,Promising
CUST05026,0.0,3465.57,0.1605,Promising
CUST05382,0.0,4136.37,0.1605,Promising
CUST09012,0.0,3737.06,0.1605,Promising
CUST03084,0.0,4385.61,0.1605,Promising
CUST08349,0.0,4268.82,0.1605,Promising
CUST02199,0.0,3312.78,0.1604,Promising
CUST06838,0.0,751.24,0.1604,Hibernating
CUST05531,0.0,4260.87,0.1604,Promising
CUST05356,0.0,4509.54,0.1604,Promising
CUST09361,0.0,3937.23,0.1604,Promising
CUST07415,0.0,3330.83,0.1604,Promising
CUST00556,0.0,3222.56,0.1604,Promising
CUST01974,0.0,4563.72,0.1603,Promising
CUST01695,0.0,4336.3,0.1603,Promising
CUST01525,0.0,2954.81,0.1603,Promising
CUST05539,0.0,4208.82,0.1602,Promising
CUST00836,0.0001,4522.67,0.1602,Promising
CUST02887,0.0,4017.31,0.1602,Promising
CUST01949,0.0,4598.18,0.1602,Promising
CUST05263,0.0,3929.97,0.1601,Promising
CUST07913,0.0,3711.56,0.1601,Promising
CUST05497,0.0,4265.65,0.1601,Promising
CUST08796,0.0,2181.54,0.1601,Promising
CUST00060,0.0,4704.11,0.1601,At-Risk VIP
CUST04994,0.0,854.81,0.1601,Promising
CUST08375,0.0,2787.62,0.1601,Promising
CUST00121,0.0,818.35,0.1601,Hibernating
CUST09722,0.0,4393.2,0.16,Promising
CUST08440,0.0,3429.95,0.16,Promising
CUST01632,0.0,3900.53,0.16,Promising
CUST06282,0.0001,5106.06,0.1599,At-Risk VIP
CUST06968,0.0,3872.38,0.1599,Promising
CUST05413,0.0001,863.83,0.1599,Promising
CUST06175,0.0,3205.9,0.1599,Promising
CUST03490,0.0,3609.87,0.1598,Promising
CUST06450,0.0,4194.42,0.1598,Promising
CUST07193,0.0,3744.88,0.1597,Promising
CUST07804,0.0,4134.76,0.1597,Promising
CUST04432,0.0,4080.18,0.1597,Promising
CUST02524,0.0,3378.93,0.1597,Promising
CUST09408,0.0,3243.08,0.1597,Promising
CUST01966,0.0,4221.08,0.1596,Promising
CUST03869,0.0,805.32,0.1596,Hibernating
CUST07351,0.0,4750.65,0.1596,At-Risk VIP
CUST08833,0.0001,816.0,0.1596,Hibernating
CUST08931,0.0,2807.13,0.1596,Promising
CUST08571,0.0,3647.4,0.1596,Promising
CUST03106,0.0,3224.37,0.1595,Promising
CUST08542,0.0,944.13,0.1595,Promising
CUST05410,0.0,3993.05,0.1595,Promising
CUST07529,0.0001,867.49,0.1595,Promising
CUST04712,0.0,4225.69,0.1595,Promising
CUST07869,0.0,4447.56,0.1595,Promising
